customer_Id,DOB,Gender,city_code,transaction_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,ABS_Qty,ABS_Rate,ABS_total_amt
269233,20-12-1981,M,9.0,35143464562.0,14-11-2011,12.0,6.0,3.0,1260.0,396.9,4176.9,MBR,3.0,1260.0,396.9
269233,20-12-1981,M,9.0,16472669191.0,23-09-2011,4.0,1.0,4.0,1151.0,483.42,5087.42,e-Shop,4.0,1151.0,483.42
269233,20-12-1981,M,9.0,96280774702.0,4/6/2011,3.0,2.0,-4.0,-1459.0,612.78,-6448.78,Flagship store,4.0,1459.0,612.78
269233,20-12-1981,M,9.0,96280774702.0,26-05-2011,3.0,2.0,4.0,1459.0,612.78,6448.78,Flagship store,4.0,1459.0,612.78
267768,20-12-1981,M,3.0,21964060608.0,17-11-2013,2.0,6.0,5.0,334.0,175.35,1845.35,Flagship store,5.0,334.0,175.35
267768,20-12-1981,M,3.0,48786540747.0,12/8/2013,12.0,6.0,2.0,375.0,78.75,828.75,MBR,2.0,375.0,78.75
267768,20-12-1981,M,3.0,71186342019.0,26-03-2013,3.0,5.0,3.0,123.0,38.745,407.745,e-Shop,3.0,123.0,38.745
267768,20-12-1981,M,3.0,10376387913.0,24-05-2012,3.0,5.0,-5.0,-518.0,271.95,-2861.95,e-Shop,5.0,518.0,271.95
267768,20-12-1981,M,3.0,10376387913.0,21-05-2012,3.0,5.0,5.0,518.0,271.95,2861.95,e-Shop,5.0,518.0,271.95
267768,20-12-1981,M,3.0,27976669269.0,16-02-2012,9.0,3.0,1.0,223.0,23.415,246.415,MBR,1.0,223.0,23.415
267768,20-12-1981,M,3.0,25755608581.0,23-09-2011,4.0,2.0,2.0,231.0,48.51,510.51,e-Shop,2.0,231.0,48.51
267768,20-12-1981,M,3.0,63036920176.0,5/8/2011,1.0,2.0,1.0,649.0,68.145,717.145,MBR,1.0,649.0,68.145
267768,20-12-1981,M,3.0,81709830836.0,30-06-2011,4.0,3.0,5.0,409.0,214.725,2259.725,e-Shop,5.0,409.0,214.725
267768,20-12-1981,M,3.0,20829915679.0,3/6/2011,8.0,3.0,3.0,1028.0,323.82,3407.82,e-Shop,3.0,1028.0,323.82
267768,20-12-1981,M,3.0,59250200497.0,31-01-2011,8.0,3.0,4.0,85.0,35.7,375.7,MBR,4.0,85.0,35.7
269538,20-12-1981,F,6.0,62138145203.0,24-12-2011,10.0,5.0,1.0,788.0,82.74,870.74,MBR,1.0,788.0,82.74
269538,20-12-1981,F,6.0,16630902405.0,10/12/2011,12.0,6.0,3.0,1485.0,467.775,4922.775,e-Shop,3.0,1485.0,467.775
272411,26-12-1981,M,9.0,23209298415.0,1/12/2013,1.0,1.0,5.0,146.0,76.65,806.65,MBR,5.0,146.0,76.65
272411,26-12-1981,M,9.0,30612133657.0,27-09-2013,9.0,3.0,3.0,809.0,254.835,2681.835,Flagship store,3.0,809.0,254.835
272411,26-12-1981,M,9.0,25556019571.0,25-08-2013,8.0,3.0,2.0,1211.0,254.31,2676.31,Flagship store,2.0,1211.0,254.31
272411,26-12-1981,M,9.0,31568565650.0,25-06-2013,4.0,3.0,1.0,1467.0,154.035,1621.035,e-Shop,1.0,1467.0,154.035
272411,26-12-1981,M,9.0,17304624587.0,13-06-2013,12.0,5.0,4.0,1174.0,493.08,5189.08,MBR,4.0,1174.0,493.08
272411,26-12-1981,M,9.0,42134777680.0,31-05-2011,10.0,5.0,4.0,530.0,222.6,2342.6,Flagship store,4.0,530.0,222.6
270592,1/1/1982,F,6.0,78833536028.0,29-05-2013,5.0,3.0,3.0,1442.0,454.23,4780.23,Flagship store,3.0,1442.0,454.23
270592,1/1/1982,F,6.0,8092322234.0,24-12-2011,1.0,2.0,4.0,1280.0,537.6,5657.6,e-Shop,4.0,1280.0,537.6
271656,3/1/1982,M,6.0,93106566800.0,2/1/2014,3.0,5.0,3.0,75.0,23.625,248.625,e-Shop,3.0,75.0,23.625
271656,3/1/1982,M,6.0,80927484036.0,29-11-2013,1.0,1.0,-3.0,-422.0,132.93,-1398.93,TeleShop,3.0,422.0,132.93
271656,3/1/1982,M,6.0,80927484036.0,21-11-2013,1.0,1.0,3.0,422.0,132.93,1398.93,TeleShop,3.0,422.0,132.93
271656,3/1/1982,M,6.0,14989932691.0,23-08-2011,3.0,2.0,3.0,372.0,117.18,1233.18,MBR,3.0,372.0,117.18
271656,3/1/1982,M,6.0,65263438974.0,30-06-2011,10.0,5.0,4.0,79.0,33.18,349.18,Flagship store,4.0,79.0,33.18
271697,3/1/1982,F,4.0,21058098825.0,29-11-2013,6.0,5.0,2.0,1123.0,235.83,2481.83,e-Shop,2.0,1123.0,235.83
271697,3/1/1982,F,4.0,5023914866.0,25-08-2013,4.0,2.0,4.0,399.0,167.58,1763.58,e-Shop,4.0,399.0,167.58
271697,3/1/1982,F,4.0,76826793795.0,29-05-2013,10.0,5.0,2.0,628.0,131.88,1387.88,Flagship store,2.0,628.0,131.88
271697,3/1/1982,F,4.0,88604139672.0,19-09-2012,3.0,1.0,2.0,239.0,50.19,528.19,TeleShop,2.0,239.0,50.19
271697,3/1/1982,F,4.0,62834796553.0,9/10/2011,4.0,2.0,5.0,996.0,522.9,5502.9,e-Shop,5.0,996.0,522.9
270033,4/1/1982,M,3.0,55075120944.0,26-09-2012,4.0,1.0,3.0,418.0,131.67,1385.67,TeleShop,3.0,418.0,131.67
270033,4/1/1982,M,3.0,55677631808.0,29-04-2012,9.0,3.0,1.0,1164.0,122.22,1286.22,Flagship store,1.0,1164.0,122.22
270033,4/1/1982,M,3.0,33280095378.0,9/4/2012,1.0,1.0,3.0,557.0,175.455,1846.455,e-Shop,3.0,557.0,175.455
270033,4/1/1982,M,3.0,36889124720.0,7/9/2011,12.0,6.0,5.0,884.0,464.1,4884.1,e-Shop,5.0,884.0,464.1
274017,4/1/1982,F,10.0,91181273556.0,7/12/2013,9.0,3.0,1.0,1323.0,138.915,1461.915,e-Shop,1.0,1323.0,138.915
274017,4/1/1982,F,10.0,639298867.0,4/6/2013,8.0,3.0,1.0,1070.0,112.35,1182.35,MBR,1.0,1070.0,112.35
274017,4/1/1982,F,10.0,63561905520.0,5/1/2013,4.0,3.0,1.0,666.0,69.93,735.93,Flagship store,1.0,666.0,69.93
274017,4/1/1982,F,10.0,8921472953.0,9/8/2012,7.0,5.0,-2.0,-152.0,31.92,-335.92,MBR,2.0,152.0,31.92
274017,4/1/1982,F,10.0,8921472953.0,3/8/2012,7.0,5.0,2.0,152.0,31.92,335.92,MBR,2.0,152.0,31.92
274017,4/1/1982,F,10.0,88734693915.0,29-03-2012,1.0,4.0,1.0,466.0,48.93,514.93,e-Shop,1.0,466.0,48.93
268371,5/1/1982,M,1.0,36243547063.0,19-03-2013,1.0,4.0,1.0,373.0,39.165,412.165,MBR,1.0,373.0,39.165
268371,5/1/1982,M,1.0,20540353716.0,23-10-2011,3.0,1.0,1.0,1081.0,113.505,1194.505,e-Shop,1.0,1081.0,113.505
268371,5/1/1982,M,1.0,94252471276.0,24-06-2011,7.0,5.0,1.0,558.0,58.59,616.59,Flagship store,1.0,558.0,58.59
267145,7/1/1982,F,6.0,67288023517.0,5/4/2012,3.0,5.0,-1.0,-673.0,70.665,-743.665,Flagship store,1.0,673.0,70.665
267145,7/1/1982,F,6.0,67288023517.0,1/4/2012,3.0,5.0,1.0,673.0,70.665,743.665,Flagship store,1.0,673.0,70.665
274083,9/1/1982,M,9.0,87374083720.0,23-11-2012,12.0,6.0,5.0,319.0,167.475,1762.475,e-Shop,5.0,319.0,167.475
274083,9/1/1982,M,9.0,42917776828.0,30-10-2012,1.0,1.0,5.0,638.0,334.95,3524.95,TeleShop,5.0,638.0,334.95
269402,12/1/1982,M,3.0,8319557357.0,1/7/2011,11.0,6.0,2.0,390.0,81.9,861.9,MBR,2.0,390.0,81.9
271961,15-01-1982,M,1.0,86280988584.0,13-12-2013,10.0,6.0,2.0,86.0,18.06,190.06,Flagship store,2.0,86.0,18.06
271961,15-01-1982,M,1.0,38911404871.0,24-05-2013,12.0,5.0,4.0,1116.0,468.72,4932.72,Flagship store,4.0,1116.0,468.72
271961,15-01-1982,M,1.0,36724419764.0,21-02-2013,7.0,5.0,4.0,402.0,168.84,1776.84,TeleShop,4.0,402.0,168.84
271961,15-01-1982,M,1.0,51850602476.0,17-05-2012,3.0,5.0,1.0,1296.0,136.08,1432.08,e-Shop,1.0,1296.0,136.08
271961,15-01-1982,M,1.0,77334873428.0,9/2/2012,8.0,3.0,1.0,683.0,71.715,754.715,MBR,1.0,683.0,71.715
271961,15-01-1982,M,1.0,1575758422.0,19-11-2011,1.0,1.0,4.0,842.0,353.64,3721.64,e-Shop,4.0,842.0,353.64
271961,15-01-1982,M,1.0,92163819139.0,7/4/2011,2.0,6.0,2.0,1305.0,274.05,2884.05,e-Shop,2.0,1305.0,274.05
271961,15-01-1982,M,1.0,77960931771.0,25-01-2011,11.0,5.0,1.0,447.0,46.935,493.935,TeleShop,1.0,447.0,46.935
273544,21-01-1982,F,1.0,32044077200.0,25-01-2012,4.0,1.0,5.0,511.0,268.275,2823.275,e-Shop,5.0,511.0,268.275
273544,21-01-1982,F,1.0,2607483634.0,7/12/2011,2.0,6.0,3.0,399.0,125.685,1322.685,e-Shop,3.0,399.0,125.685
273544,21-01-1982,F,1.0,88779485446.0,9/9/2011,3.0,5.0,5.0,922.0,484.05,5094.05,MBR,5.0,922.0,484.05
273256,21-01-1982,F,6.0,43805323400.0,8/11/2012,6.0,5.0,2.0,943.0,198.03,2084.03,TeleShop,2.0,943.0,198.03
273256,21-01-1982,F,6.0,25289472090.0,16-04-2012,10.0,3.0,3.0,334.0,105.21,1107.21,e-Shop,3.0,334.0,105.21
273256,21-01-1982,F,6.0,57767482150.0,26-04-2011,7.0,5.0,1.0,567.0,59.535,626.535,e-Shop,1.0,567.0,59.535
270740,24-01-1982,F,9.0,81060188021.0,19-01-2014,4.0,1.0,1.0,521.0,54.705,575.705,TeleShop,1.0,521.0,54.705
270740,24-01-1982,F,9.0,84164897681.0,10/9/2013,2.0,6.0,5.0,744.0,390.6,4110.6,Flagship store,5.0,744.0,390.6
270740,24-01-1982,F,9.0,64844857891.0,2/12/2012,1.0,4.0,-4.0,-733.0,307.86,-3239.86,e-Shop,4.0,733.0,307.86
270740,24-01-1982,F,9.0,64844857891.0,1/12/2012,1.0,4.0,-4.0,-733.0,307.86,-3239.86,e-Shop,4.0,733.0,307.86
270740,24-01-1982,F,9.0,64844857891.0,27-11-2012,1.0,4.0,4.0,733.0,307.86,3239.86,e-Shop,4.0,733.0,307.86
270740,24-01-1982,F,9.0,95170105310.0,29-09-2012,3.0,5.0,4.0,316.0,132.72,1396.72,e-Shop,4.0,316.0,132.72
268562,24-01-1982,F,2.0,87978546754.0,5/1/2014,7.0,5.0,3.0,1031.0,324.765,3417.765,TeleShop,3.0,1031.0,324.765
268562,24-01-1982,F,2.0,30000954702.0,11/7/2013,10.0,6.0,4.0,368.0,154.56,1626.56,TeleShop,4.0,368.0,154.56
268562,24-01-1982,F,2.0,36659165878.0,21-10-2012,10.0,6.0,4.0,1057.0,443.94,4671.94,TeleShop,4.0,1057.0,443.94
268562,24-01-1982,F,2.0,83179895251.0,30-09-2012,10.0,3.0,1.0,246.0,25.83,271.83,e-Shop,1.0,246.0,25.83
268562,24-01-1982,F,2.0,89061505054.0,19-09-2012,4.0,4.0,1.0,1355.0,142.275,1497.275,e-Shop,1.0,1355.0,142.275
271175,24-01-1982,F,8.0,9039399401.0,11/9/2013,8.0,3.0,1.0,1197.0,125.685,1322.685,TeleShop,1.0,1197.0,125.685
271175,24-01-1982,F,8.0,94476108113.0,3/8/2013,1.0,1.0,5.0,220.0,115.5,1215.5,MBR,5.0,220.0,115.5
271175,24-01-1982,F,8.0,17988270228.0,11/5/2011,4.0,2.0,5.0,321.0,168.525,1773.525,e-Shop,5.0,321.0,168.525
270655,27-01-1982,M,3.0,10596584077.0,19-09-2013,9.0,3.0,3.0,290.0,91.35,961.35,e-Shop,3.0,290.0,91.35
270655,27-01-1982,M,3.0,19553975077.0,20-06-2013,11.0,5.0,4.0,360.0,151.2,1591.2,e-Shop,4.0,360.0,151.2
270655,27-01-1982,M,3.0,59702920067.0,27-01-2013,4.0,3.0,2.0,943.0,198.03,2084.03,Flagship store,2.0,943.0,198.03
270655,27-01-1982,M,3.0,88981426915.0,5/1/2013,11.0,5.0,1.0,659.0,69.195,728.195,e-Shop,1.0,659.0,69.195
270655,27-01-1982,M,3.0,65385061358.0,22-10-2011,12.0,5.0,-2.0,-366.0,76.86,-808.86,e-Shop,2.0,366.0,76.86
270655,27-01-1982,M,3.0,65385061358.0,17-10-2011,12.0,5.0,-2.0,-366.0,76.86,-808.86,e-Shop,2.0,366.0,76.86
270655,27-01-1982,M,3.0,65385061358.0,15-10-2011,12.0,5.0,2.0,366.0,76.86,808.86,e-Shop,2.0,366.0,76.86
270655,27-01-1982,M,3.0,13681424282.0,13-09-2011,1.0,1.0,-5.0,-759.0,398.475,-4193.475,Flagship store,5.0,759.0,398.475
270655,27-01-1982,M,3.0,13681424282.0,8/9/2011,1.0,1.0,5.0,759.0,398.475,4193.475,Flagship store,5.0,759.0,398.475
270655,27-01-1982,M,3.0,2039718981.0,23-04-2011,10.0,5.0,3.0,999.0,314.685,3311.685,e-Shop,3.0,999.0,314.685
266882,27-01-1982,M,9.0,52734052194.0,29-12-2013,1.0,2.0,2.0,1042.0,218.82,2302.82,Flagship store,2.0,1042.0,218.82
270382,29-01-1982,F,9.0,75826581518.0,26-09-2011,11.0,5.0,4.0,465.0,195.3,2055.3,e-Shop,4.0,465.0,195.3
270382,29-01-1982,F,9.0,44393987319.0,1/3/2011,4.0,1.0,5.0,1183.0,621.075,6536.075,e-Shop,5.0,1183.0,621.075
267560,3/2/1982,M,2.0,24361216885.0,29-11-2012,3.0,5.0,1.0,814.0,85.47,899.47,TeleShop,1.0,814.0,85.47
267560,3/2/1982,M,2.0,33947938111.0,15-07-2012,4.0,4.0,2.0,1008.0,211.68,2227.68,MBR,2.0,1008.0,211.68
267560,3/2/1982,M,2.0,42743712071.0,18-02-2012,3.0,1.0,2.0,1300.0,273.0,2873.0,e-Shop,2.0,1300.0,273.0
267560,3/2/1982,M,2.0,72212877189.0,20-07-2011,4.0,4.0,1.0,1343.0,141.015,1484.015,Flagship store,1.0,1343.0,141.015
270561,3/2/1982,F,10.0,54317320709.0,14-09-2013,4.0,1.0,4.0,977.0,410.34,4318.34,MBR,4.0,977.0,410.34
270561,3/2/1982,F,10.0,75666474690.0,19-04-2013,11.0,6.0,2.0,477.0,100.17,1054.17,MBR,2.0,477.0,100.17
270561,3/2/1982,F,10.0,22051125105.0,5/4/2013,4.0,4.0,4.0,1308.0,549.36,5781.36,e-Shop,4.0,1308.0,549.36
270561,3/2/1982,F,10.0,67911889108.0,13-07-2012,12.0,5.0,3.0,229.0,72.135,759.135,e-Shop,3.0,229.0,72.135
270561,3/2/1982,F,10.0,49474470625.0,6/5/2012,10.0,3.0,3.0,674.0,212.31,2234.31,e-Shop,3.0,674.0,212.31
270561,3/2/1982,F,10.0,71304293535.0,12/12/2011,4.0,3.0,4.0,1345.0,564.9,5944.9,e-Shop,4.0,1345.0,564.9
270561,3/2/1982,F,10.0,19870658708.0,23-10-2011,8.0,3.0,5.0,1378.0,723.45,7613.45,e-Shop,5.0,1378.0,723.45
272685,4/2/1982,F,7.0,,,,,,,,,,,,
274919,5/2/1982,M,1.0,51306335911.0,17-12-2011,5.0,3.0,2.0,1290.0,270.9,2850.9,e-Shop,2.0,1290.0,270.9
267774,8/2/1982,M,4.0,90013761110.0,14-12-2011,10.0,6.0,1.0,1166.0,122.43,1288.43,MBR,1.0,1166.0,122.43
267774,8/2/1982,M,4.0,15284561163.0,22-08-2011,4.0,4.0,4.0,263.0,110.46,1162.46,TeleShop,4.0,263.0,110.46
267774,8/2/1982,M,4.0,62773342679.0,24-07-2011,1.0,1.0,1.0,402.0,42.21,444.21,TeleShop,1.0,402.0,42.21
267774,8/2/1982,M,4.0,6571532232.0,3/4/2011,4.0,3.0,2.0,917.0,192.57,2026.57,e-Shop,2.0,917.0,192.57
274644,12/2/1982,M,8.0,42657331818.0,2/1/2014,9.0,3.0,3.0,137.0,43.155,454.155,e-Shop,3.0,137.0,43.155
274644,12/2/1982,M,8.0,86280523971.0,19-07-2013,10.0,3.0,1.0,1333.0,139.965,1472.965,e-Shop,1.0,1333.0,139.965
274644,12/2/1982,M,8.0,29293751605.0,13-10-2012,4.0,2.0,-2.0,-746.0,156.66,-1648.66,Flagship store,2.0,746.0,156.66
274644,12/2/1982,M,8.0,29293751605.0,5/10/2012,4.0,2.0,2.0,746.0,156.66,1648.66,Flagship store,2.0,746.0,156.66
274644,12/2/1982,M,8.0,71205583518.0,26-08-2011,9.0,3.0,1.0,1420.0,149.1,1569.1,MBR,1.0,1420.0,149.1
268651,16-02-1982,M,1.0,34615161504.0,24-10-2012,7.0,5.0,4.0,700.0,294.0,3094.0,e-Shop,4.0,700.0,294.0
268651,16-02-1982,M,1.0,97569306437.0,24-09-2012,4.0,3.0,-2.0,-952.0,199.92,-2103.92,TeleShop,2.0,952.0,199.92
268651,16-02-1982,M,1.0,97569306437.0,16-09-2012,4.0,3.0,2.0,952.0,199.92,2103.92,TeleShop,2.0,952.0,199.92
268651,16-02-1982,M,1.0,55852252772.0,2/2/2012,4.0,4.0,2.0,1230.0,258.3,2718.3,e-Shop,2.0,1230.0,258.3
271336,17-02-1982,M,5.0,27251243380.0,23-12-2012,4.0,1.0,5.0,822.0,431.55,4541.55,Flagship store,5.0,822.0,431.55
271336,17-02-1982,M,5.0,25031518975.0,18-08-2011,3.0,5.0,5.0,228.0,119.7,1259.7,TeleShop,5.0,228.0,119.7
271330,20-02-1982,M,1.0,71618917535.0,28-04-2013,3.0,2.0,2.0,1153.0,242.13,2548.13,TeleShop,2.0,1153.0,242.13
271330,20-02-1982,M,1.0,69975984871.0,2/10/2012,8.0,3.0,5.0,328.0,172.2,1812.2,e-Shop,5.0,328.0,172.2
272457,22-02-1982,F,9.0,84610695408.0,22-10-2012,12.0,5.0,4.0,929.0,390.18,4106.18,e-Shop,4.0,929.0,390.18
272457,22-02-1982,F,9.0,10679678594.0,18-09-2011,3.0,5.0,1.0,1485.0,155.925,1640.925,MBR,1.0,1485.0,155.925
272457,22-02-1982,F,9.0,97008643198.0,29-04-2011,3.0,2.0,4.0,359.0,150.78,1586.78,TeleShop,4.0,359.0,150.78
272229,26-02-1982,F,3.0,89807631851.0,27-07-2012,8.0,3.0,-5.0,-1233.0,647.325,-6812.325,Flagship store,5.0,1233.0,647.325
272229,26-02-1982,F,3.0,89807631851.0,22-07-2012,8.0,3.0,5.0,1233.0,647.325,6812.325,Flagship store,5.0,1233.0,647.325
270571,26-02-1982,F,1.0,19309959579.0,10/10/2013,7.0,5.0,-5.0,-1473.0,773.325,-8138.325,e-Shop,5.0,1473.0,773.325
270571,26-02-1982,F,1.0,19309959579.0,9/10/2013,7.0,5.0,5.0,1473.0,773.325,8138.325,e-Shop,5.0,1473.0,773.325
270571,26-02-1982,F,1.0,44794752153.0,17-05-2013,2.0,6.0,5.0,176.0,92.4,972.4,Flagship store,5.0,176.0,92.4
270571,26-02-1982,F,1.0,788829382.0,11/5/2013,1.0,2.0,-5.0,-921.0,483.525,-5088.525,Flagship store,5.0,921.0,483.525
270571,26-02-1982,F,1.0,788829382.0,4/5/2013,1.0,2.0,5.0,921.0,483.525,5088.525,Flagship store,5.0,921.0,483.525
270571,26-02-1982,F,1.0,81383763106.0,22-03-2013,3.0,2.0,5.0,606.0,318.15,3348.15,e-Shop,5.0,606.0,318.15
270571,26-02-1982,F,1.0,12410240948.0,2/12/2012,3.0,2.0,4.0,709.0,297.78,3133.78,MBR,4.0,709.0,297.78
270571,26-02-1982,F,1.0,11216238116.0,9/10/2011,12.0,6.0,2.0,1363.0,286.23,3012.23,Flagship store,2.0,1363.0,286.23
269045,26-02-1982,M,5.0,25773613199.0,25-03-2011,9.0,3.0,1.0,1244.0,130.62,1374.62,e-Shop,1.0,1244.0,130.62
269318,26-02-1982,M,4.0,27766550080.0,25-12-2013,7.0,5.0,-2.0,-647.0,135.87,-1429.87,e-Shop,2.0,647.0,135.87
269318,26-02-1982,M,4.0,27766550080.0,15-12-2013,7.0,5.0,2.0,647.0,135.87,1429.87,e-Shop,2.0,647.0,135.87
269318,26-02-1982,M,4.0,6632985725.0,14-12-2012,10.0,3.0,2.0,1240.0,260.4,2740.4,MBR,2.0,1240.0,260.4
269318,26-02-1982,M,4.0,39463939825.0,28-08-2012,8.0,3.0,1.0,1332.0,139.86,1471.86,e-Shop,1.0,1332.0,139.86
269318,26-02-1982,M,4.0,83195456271.0,27-08-2012,6.0,5.0,4.0,307.0,128.94,1356.94,e-Shop,4.0,307.0,128.94
269318,26-02-1982,M,4.0,96308199208.0,17-02-2012,12.0,6.0,3.0,174.0,54.81,576.81,Flagship store,3.0,174.0,54.81
269318,26-02-1982,M,4.0,55155030208.0,8/5/2011,7.0,5.0,5.0,1215.0,637.875,6712.875,TeleShop,5.0,1215.0,637.875
270116,3/3/1982,M,10.0,94907398147.0,7/10/2011,12.0,5.0,5.0,1072.0,562.8,5922.8,TeleShop,5.0,1072.0,562.8
269303,3/3/1982,F,2.0,67328267881.0,30-09-2013,7.0,5.0,3.0,710.0,223.65,2353.65,MBR,3.0,710.0,223.65
269303,3/3/1982,F,2.0,4073110543.0,12/1/2012,11.0,6.0,1.0,479.0,50.295,529.295,TeleShop,1.0,479.0,50.295
268478,6/3/1982,M,6.0,23369831920.0,8/11/2013,3.0,1.0,1.0,1354.0,142.17,1496.17,e-Shop,1.0,1354.0,142.17
268478,6/3/1982,M,6.0,73326686201.0,3/8/2013,3.0,2.0,4.0,809.0,339.78,3575.78,TeleShop,4.0,809.0,339.78
268478,6/3/1982,M,6.0,20200869125.0,1/6/2012,11.0,5.0,1.0,405.0,42.525,447.525,MBR,1.0,405.0,42.525
268478,6/3/1982,M,6.0,75540284027.0,29-07-2011,11.0,6.0,5.0,477.0,250.425,2635.425,Flagship store,5.0,477.0,250.425
270349,7/3/1982,M,2.0,56098199475.0,16-02-2013,1.0,4.0,-2.0,-1010.0,212.1,-2232.1,e-Shop,2.0,1010.0,212.1
270349,7/3/1982,M,2.0,56098199475.0,11/2/2013,1.0,4.0,2.0,1010.0,212.1,2232.1,e-Shop,2.0,1010.0,212.1
270349,7/3/1982,M,2.0,44718128135.0,13-10-2012,4.0,4.0,3.0,1417.0,446.355,4697.355,MBR,3.0,1417.0,446.355
270349,7/3/1982,M,2.0,30348039582.0,6/9/2012,12.0,5.0,3.0,380.0,119.7,1259.7,MBR,3.0,380.0,119.7
267706,9/3/1982,M,3.0,55499897374.0,11/11/2013,10.0,5.0,-1.0,-75.0,7.875,-82.875,Flagship store,1.0,75.0,7.875
267706,9/3/1982,M,3.0,55499897374.0,4/11/2013,10.0,5.0,1.0,75.0,7.875,82.875,Flagship store,1.0,75.0,7.875
267706,9/3/1982,M,3.0,21048603163.0,18-09-2011,1.0,4.0,5.0,281.0,147.525,1552.525,e-Shop,5.0,281.0,147.525
271294,11/3/1982,F,2.0,94244420943.0,29-01-2014,3.0,5.0,5.0,810.0,425.25,4475.25,e-Shop,5.0,810.0,425.25
271294,11/3/1982,F,2.0,5623256730.0,3/9/2013,6.0,5.0,3.0,884.0,278.46,2930.46,e-Shop,3.0,884.0,278.46
271294,11/3/1982,F,2.0,53642376663.0,9/6/2013,2.0,6.0,2.0,718.0,150.78,1586.78,TeleShop,2.0,718.0,150.78
271294,11/3/1982,F,2.0,12815122109.0,25-01-2013,4.0,1.0,3.0,1175.0,370.125,3895.125,MBR,3.0,1175.0,370.125
271294,11/3/1982,F,2.0,77558056215.0,17-03-2012,10.0,5.0,1.0,632.0,66.36,698.36,e-Shop,1.0,632.0,66.36
271294,11/3/1982,F,2.0,65625087160.0,5/4/2011,6.0,5.0,3.0,103.0,32.445,341.445,TeleShop,3.0,103.0,32.445
273764,13-03-1982,M,8.0,11561136882.0,26-12-2012,7.0,5.0,3.0,1015.0,319.725,3364.725,Flagship store,3.0,1015.0,319.725
273764,13-03-1982,M,8.0,73691241481.0,25-11-2012,11.0,5.0,5.0,1364.0,716.1,7536.1,TeleShop,5.0,1364.0,716.1
273764,13-03-1982,M,8.0,95013329278.0,12/3/2012,1.0,2.0,3.0,1180.0,371.7,3911.7,e-Shop,3.0,1180.0,371.7
273764,13-03-1982,M,8.0,5436292082.0,20-01-2012,2.0,6.0,3.0,247.0,77.805,818.805,e-Shop,3.0,247.0,77.805
273764,13-03-1982,M,8.0,47557596721.0,31-12-2011,8.0,3.0,-1.0,-1037.0,108.885,-1145.885,Flagship store,1.0,1037.0,108.885
273764,13-03-1982,M,8.0,47557596721.0,22-12-2011,8.0,3.0,1.0,1037.0,108.885,1145.885,Flagship store,1.0,1037.0,108.885
273764,13-03-1982,M,8.0,18098588397.0,30-09-2011,3.0,2.0,3.0,980.0,308.7,3248.7,e-Shop,3.0,980.0,308.7
269916,15-03-1982,F,9.0,32869646943.0,23-10-2013,11.0,5.0,2.0,402.0,84.42,888.42,TeleShop,2.0,402.0,84.42
269916,15-03-1982,F,9.0,6168336755.0,10/4/2013,3.0,5.0,4.0,1280.0,537.6,5657.6,TeleShop,4.0,1280.0,537.6
269916,15-03-1982,F,9.0,24543924714.0,10/1/2013,1.0,4.0,2.0,239.0,50.19,528.19,e-Shop,2.0,239.0,50.19
269916,15-03-1982,F,9.0,80567396860.0,29-06-2012,11.0,5.0,1.0,638.0,66.99,704.99,TeleShop,1.0,638.0,66.99
269916,15-03-1982,F,9.0,64006971346.0,7/6/2012,4.0,4.0,2.0,227.0,47.67,501.67,Flagship store,2.0,227.0,47.67
269916,15-03-1982,F,9.0,58218305141.0,20-07-2011,12.0,6.0,3.0,921.0,290.115,3053.115,e-Shop,3.0,921.0,290.115
270225,16-03-1982,F,7.0,19411634130.0,22-10-2012,4.0,2.0,2.0,878.0,184.38,1940.38,e-Shop,2.0,878.0,184.38
270225,16-03-1982,F,7.0,99258945404.0,27-09-2012,1.0,2.0,1.0,846.0,88.83,934.83,TeleShop,1.0,846.0,88.83
270225,16-03-1982,F,7.0,69484771859.0,7/5/2012,2.0,6.0,4.0,206.0,86.52,910.52,e-Shop,4.0,206.0,86.52
270225,16-03-1982,F,7.0,94023610745.0,26-05-2011,7.0,5.0,1.0,1410.0,148.05,1558.05,TeleShop,1.0,1410.0,148.05
270225,16-03-1982,F,7.0,26806696034.0,10/5/2011,8.0,3.0,4.0,1324.0,556.08,5852.08,Flagship store,4.0,1324.0,556.08
270225,16-03-1982,F,7.0,86541070491.0,14-04-2011,11.0,5.0,3.0,1072.0,337.68,3553.68,TeleShop,3.0,1072.0,337.68
270225,16-03-1982,F,7.0,91449257346.0,12/3/2011,3.0,5.0,1.0,1488.0,156.24,1644.24,e-Shop,1.0,1488.0,156.24
273193,17-03-1982,F,10.0,73438231254.0,17-06-2012,4.0,4.0,4.0,159.0,66.78,702.78,e-Shop,4.0,159.0,66.78
273193,17-03-1982,F,10.0,97056896858.0,2/1/2012,6.0,5.0,3.0,1295.0,407.925,4292.925,TeleShop,3.0,1295.0,407.925
273193,17-03-1982,F,10.0,60938712450.0,1/7/2011,4.0,2.0,1.0,1001.0,105.105,1106.105,MBR,1.0,1001.0,105.105
272914,18-03-1982,M,1.0,,,,,,,,,,,,
270325,19-03-1982,F,3.0,70786042291.0,24-07-2012,3.0,5.0,3.0,729.0,229.635,2416.635,e-Shop,3.0,729.0,229.635
